player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Hau'oli Kikaha,9477,ED,NO,12,0,0,20,55.5,0,4,140,92.5,9.3,13,0,4.3,4,161,149,8,0,55.6,0,4,86,97.9,11.6,10,4.7,2,95,93,6
Eric Kendricks,9478,LB,MIN,18,1,0,18,54.4,5,10,70,10.6,17.1,12,2,12.1,1,697,74,16,0,54.0,3,3,33,11.2,24.2,8,12.1,1,312,35,7
Jaquiski Tartt,9479,S,SF,9,0,0,28,70.7,1,3,17,5.4,23.5,4,1,17.6,1,336,18,5,0,61.5,0,1,5,3.3,20.0,1,10.0,0,152,5,1
Eric Rowe,9480,CB,NE,11,0,0,19,48.7,0,2,8,2.6,0.0,0,1,12.5,0,304,8,2,0,49.6,0,2,4,2.9,0.0,0,25.0,0,139,4,2
Denzel Perryman,9481,LB,LAC,7,0,0,27,49.9,0,1,6,4.7,16.7,1,0,8.3,0,170,8,1,0,49.6,0,1,5,7.8,20.0,1,10.0,0,77,6,1
Nate Orchard,9484,ED,CLV,16,0,0,8,56.6,4,10,223,95.5,7.6,17,1,4.0,2,244,233,16,0,63.4,3,5,64,88.6,15.6,10,7.8,1,79,70,9
Jordan Phillips,9485,DI,MIA,13,3,0,17,72.1,4,18,214,97.9,11.2,24,2,6.5,3,236,231,25,1,72.2,4,11,100,100.0,16.0,16,10.5,3,107,107,18
Markus Golden,9491,ED,ARZ,4,0,0,1,61.2,3,13,123,91.0,18.7,23,3,6.5,0,145,132,16,0,67.0,3,10,65,97.2,26.2,17,10.0,0,71,69,13
Quinten Rollins,9495,CB,GB,6,0,0,12,65.4,0,1,9,12.8,33.3,3,1,5.6,0,86,11,1,0,66.3,0,1,4,13.9,25.0,1,12.5,0,36,5,1
Frank Clark,9496,ED,SEA,16,2,1,29,79.3,7,39,444,98.1,15.1,67,8,7.4,10,485,476,56,1,83.1,5,24,227,99.2,19.4,44,9.9,8,248,246,37
Jordan Richards,9497,S,NE,18,0,0,19,40.1,0,2,25,10.0,0.0,0,0,4.0,0,251,25,2,0,40.5,0,1,16,13.0,0.0,0,3.1,0,123,16,1
P.J. Williams,9511,CB,NO,15,0,1,20,43.4,1,3,23,4.8,0.0,0,6,8.7,0,500,24,4,0,46.0,0,1,9,3.5,0.0,0,5.6,0,260,9,1
Eli Harold,9512,LB,SF,16,0,0,28,54.8,2,2,94,48.4,5.3,5,1,4.3,2,215,104,6,0,53.9,1,1,41,57.5,7.3,3,4.9,1,80,46,3
Jordan Hicks,9517,LB,PHI,7,0,0,24,61.6,2,3,24,13.4,8.3,2,0,10.4,0,194,26,5,0,54.5,0,0,8,13.0,12.5,1,0.0,0,77,10,0
Danielle Hunter,9521,ED,MIN,18,1,0,18,65.3,5,53,542,96.9,14.2,77,1,7.0,9,586,568,67,1,69.8,3,37,256,97.1,19.9,51,10.2,6,276,268,46
Carl Davis,9523,DI,BLT,15,1,0,3,54.2,0,7,137,99.3,8.0,11,1,3.3,1,143,142,8,1,66.9,0,5,44,100.0,15.9,7,5.7,0,46,46,5
Henry Anderson,9526,DI,IND,9,0,0,14,67.6,5,11,222,98.8,11.3,25,1,4.5,2,241,238,18,0,73.8,3,6,96,100.0,14.6,14,5.7,1,109,109,10
Xavier Cooper,9529,DI,NYJ,13,1,2,22,57.9,3,5,148,99.4,8.8,13,5,4.1,2,162,161,10,0,59.7,3,3,52,100.0,13.5,7,5.8,0,60,60,6
Geneo Grissom,9530,ED,NE,5,0,0,19,61.4,0,6,35,100.0,22.9,8,0,14.3,2,36,36,8,0,61.6,0,3,19,100.0,21.1,4,13.2,1,20,20,4
Steven Nelson,9531,CB,KC,10,0,0,16,50.5,0,1,3,1.1,0.0,0,3,16.7,0,359,4,1,0,55.1,0,1,2,1.4,0.0,0,25.0,0,142,2,1
Angelo Blackson,9533,DI,HST,9,1,0,13,62.6,1,6,69,98.7,10.1,7,1,5.1,0,75,74,7,1,62.8,0,2,23,100.0,8.7,2,4.3,0,24,24,2
Trey Flowers,9534,ED,NE,17,4,0,19,78.6,24,45,551,90.9,16.5,91,2,7.7,8,634,576,77,2,86.0,14,32,243,93.4,23.5,57,11.5,5,274,256,51
Clayton Geathers,9542,S,IND,5,0,0,14,60.8,0,0,6,11.3,0.0,0,0,0.0,0,62,7,0,0,64.1,0,0,4,22.7,0.0,0,0.0,0,22,5,0
Gabe Wright,9546,DI,MIA,1,1,1,17,64.5,0,0,10,100.0,0.0,0,2,0.0,0,10,10,0,1,67.5,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Ibraheim Campbell,9548,S,HST,6,0,0,13,68.9,0,2,11,10.7,27.3,3,0,9.1,0,121,13,2,0,67.6,0,1,6,12.1,33.3,2,8.3,0,58,7,1
Rodney Gunter,9549,DI,ARZ,16,0,0,1,61.9,2,10,158,100.0,8.9,14,1,4.4,1,166,166,13,0,64.5,2,6,60,100.0,13.3,8,6.7,0,64,64,8
Ramik Wilson,9551,LB,KC,4,0,0,16,60.6,0,2,8,12.1,12.5,1,0,12.5,0,66,8,2,0,68.5,0,1,3,16.7,33.3,1,16.7,0,18,3,1
Josh Shaw,9553,S,CIN,16,0,0,7,48.6,0,1,11,2.7,0.0,0,3,4.5,0,403,11,1,0,50.4,0,1,5,2.0,0.0,0,10.0,0,251,5,1
Za'Darius Smith,9555,ED,BLT,14,1,0,3,62.0,12,23,328,98.0,12.2,40,3,6.9,5,356,349,40,1,71.2,8,14,166,98.4,17.5,29,9.6,5,182,179,27
Kwon Alexander,9557,LB,TB,12,0,0,30,71.9,3,10,44,10.9,22.7,10,1,14.8,0,421,46,13,0,55.7,1,4,24,13.8,12.5,3,10.4,0,189,26,5
Damien Wilson,9560,LB,DAL,16,0,1,9,58.4,4,3,34,21.4,8.8,3,2,13.2,1,173,37,8,0,60.8,1,1,10,25.6,10.0,1,10.0,0,43,11,2
Jake Ryan,9562,LB,GB,14,0,0,12,85.6,0,5,16,7.0,25.0,4,1,21.9,1,228,16,6,0,82.8,0,1,6,7.9,33.3,2,25.0,1,76,6,2
Grady Jarrett,9570,DI,ATL,18,0,0,2,64.1,10,28,534,99.3,10.5,56,3,4.5,5,577,573,43,0,66.4,6,21,266,100.0,13.5,36,6.6,4,286,286,31
Ben Heeney,9573,LB,HST,2,0,0,13,60.0,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Martrell Spaight,9574,LB,WAS,12,0,1,32,60.7,1,3,20,9.1,5.0,1,1,10.0,0,232,21,4,0,45.4,0,1,13,11.8,0.0,0,3.8,0,110,13,1
Adrian Amos,9575,S,CHI,12,0,0,6,68.0,0,0,1,0.5,0.0,0,0,0.0,0,392,2,0,0,58.4,0,0,1,0.6,0.0,0,0.0,0,177,1,0
Bobby McCain,9578,CB,MIA,16,0,0,17,55.3,0,5,34,8.0,0.0,0,1,10.3,1,464,37,6,0,61.4,0,2,13,7.1,0.0,0,15.4,1,210,15,3
Kyle Emanuel,9586,LB,LAC,16,0,0,27,60.9,0,1,38,29.9,10.5,4,0,6.6,2,127,38,3,0,63.9,0,1,13,38.2,15.4,2,11.5,1,34,13,2
Tyeler Davison,9587,DI,NO,18,1,0,20,55.5,2,6,312,99.7,3.5,11,2,1.6,1,339,338,9,0,55.3,2,3,101,100.0,5.9,6,2.5,0,106,106,5
C.J. Uzomah,9590,TE,CIN,1,0,0,7,60.0,0,0,1,100.0,0.0,0,1,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Ryan Russell,9596,ED,TB,14,0,1,30,50.4,3,17,293,99.0,7.2,21,4,4.1,2,311,308,22,0,55.0,3,11,146,98.7,11.0,16,5.5,1,158,156,15
David Mayo,9602,LB,CAR,9,1,0,5,66.5,0,1,6,11.7,0.0,0,0,8.3,0,60,7,1,0,55.2,0,0,2,16.7,0.0,0,0.0,0,18,3,0
Tye Smith,9603,CB,TEN,7,0,0,31,,0,0,1,0.6,0.0,0,0,0.0,0,158,1,0,0,,0,0,0,0.0,,0,,0,74,0,0
D.J. Alexander,9605,ED,SEA,2,0,0,29,,0,0,1,33.3,0.0,0,0,0.0,0,3,1,0,0,,0,0,0,0.0,,0,,0,2,0,0
James O'Shaughnessy,9606,TE,JAX,1,0,0,15,60.0,0,0,1,100.0,0.0,0,2,0.0,0,1,1,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Deiontrez Mount,9610,ED,DEN,4,0,0,10,53.8,1,2,21,91.3,0.0,0,0,7.1,0,23,21,3,0,50.2,0,0,9,100.0,0.0,0,0.0,0,9,9,0
Michael Bennett,9613,DI,JAX,1,0,0,15,54.3,0,0,4,100.0,0.0,0,0,0.0,0,6,6,0,0,55.6,0,0,2,100.0,0.0,0,0.0,0,4,4,0
Darius Philon,9625,DI,LAC,16,2,0,27,55.9,5,5,268,97.3,6.0,16,3,3.7,5,299,291,15,0,51.2,3,3,101,100.0,7.9,8,4.0,1,114,114,7
L.T. Walton,9632,DI,PIT,16,1,0,25,54.1,1,3,89,99.0,3.4,3,2,4.5,2,96,95,6,0,50.0,0,0,24,100.0,4.2,1,4.2,1,28,28,1
Quandre Diggs,9633,CB,DET,16,0,0,11,58.6,1,1,21,4.3,9.5,2,5,9.5,1,534,23,3,0,65.0,1,1,12,5.5,16.7,2,16.7,1,253,14,3
Obum Gwacham,9642,ED,NYJ,4,0,0,22,48.9,0,0,13,100.0,0.0,0,0,0.0,0,16,16,0,0,49.8,0,0,7,100.0,0.0,0,0.0,0,9,9,0
Christian Ringo,9643,DI,DET,6,0,0,11,70.7,2,3,64,98.6,10.9,7,1,3.9,0,69,68,5,0,86.2,1,3,21,100.0,28.6,6,9.5,0,24,24,4
Anthony Chickillo,9645,ED,PIT,16,0,0,25,55.6,0,7,109,70.9,10.1,11,0,6.0,3,165,117,10,0,53.5,0,5,61,83.5,13.1,8,7.4,2,79,66,7
Christian Covington,9649,DI,HST,7,0,0,13,67.6,2,8,91,100.0,11.0,10,0,6.6,1,99,99,11,0,75.4,1,6,44,100.0,15.9,7,10.2,1,47,47,8
Rakeem Nunez-Roches,9650,DI,KC,16,0,0,16,49.9,1,9,190,100.0,5.3,10,0,3.2,1,198,198,11,0,54.7,1,3,52,100.0,11.5,6,5.8,1,55,55,5
Hayes Pullard,9652,LB,LAC,13,0,0,27,59.6,0,4,8,3.3,37.5,3,3,25.0,0,245,8,4,0,62.6,0,1,1,1.4,100.0,1,50.0,0,73,1,1
Bryce Hager,9657,LB,LA,9,0,0,26,62.5,2,0,11,11.5,18.2,2,0,18.2,1,96,11,3,0,50.7,0,0,5,11.1,0.0,0,0.0,0,45,5,0
Mark Nzeocha,9669,LB,SF,3,0,0,28,59.9,0,0,1,33.3,0.0,0,0,0.0,0,3,1,0,0,,0,0,0,,,0,,0,0,0,0
Dexter McDonald,9675,CB,OAK,14,0,0,23,60.0,0,1,1,0.3,0.0,0,1,50.0,0,352,1,1,0,,0,0,0,0.0,,0,,0,176,0,0
Jermaine Whitehead,9698,S,GB,9,0,0,12,49.6,0,0,4,4.3,0.0,0,1,0.0,0,93,4,0,0,51.1,0,0,3,5.7,0.0,0,0.0,0,53,3,0
Justin Hamilton,9732,DI,KC,5,0,0,16,62.0,0,6,63,100.0,7.9,5,0,4.8,0,64,64,6,0,60.4,0,3,28,100.0,10.7,3,5.4,0,28,28,3
Joey Mbu,9772,DI,IND,7,0,0,14,54.6,0,0,26,100.0,3.8,1,0,0.0,0,29,29,0,0,53.5,0,0,7,100.0,0.0,0,0.0,0,8,8,0
